Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
690,632292231,shocae (12/30),0,287,PG Michael Carter-Williams SG Jordan McRae SF Jimmy Butler PF Derrick Favors C Greg Monroe F Draymond Green G Derrick Rose UTIL LeBron James,,,
690,632292232,shocae (13/30),0,287,PG Michael Carter-Williams SG Jordan McRae SF Jimmy Butler PF Derrick Favors C Greg Monroe F Draymond Green G Derrick Rose UTIL LeBron James,,,
690,632292233,shocae (14/30),0,287,PG Michael Carter-Williams SG Jordan McRae SF Jimmy Butler PF Derrick Favors C Greg Monroe F Draymond Green G Derrick Rose UTIL LeBron James,,,
690,632292234,shocae (15/30),0,287,PG Michael Carter-Williams SG Jordan McRae SF Jimmy Butler PF Derrick Favors C Greg Monroe F Draymond Green G Derrick Rose UTIL LeBron James,,,
690,632292235,shocae (16/30),0,287,PG Michael Carter-Williams SG Jordan McRae SF Jimmy Butler PF Derrick Favors C Greg Monroe F Draymond Green G Derrick Rose UTIL LeBron James,,,
690,632292236,shocae (17/30),0,287,PG Michael Carter-Williams SG Jordan McRae SF Jimmy Butler PF Derrick Favors C Greg Monroe F Draymond Green G Derrick Rose UTIL LeBron James,,,
690,632292237,shocae (18/30),0,287,PG Michael Carter-Williams SG Jordan McRae SF Jimmy Butler PF Derrick Favors C Greg Monroe F Draymond Green G Derrick Rose UTIL LeBron James,,,
690,632292238,shocae (19/30),0,287,PG Michael Carter-Williams SG Jordan McRae SF Jimmy Butler PF Derrick Favors C Greg Monroe F Draymond Green G Derrick Rose UTIL LeBron James,,,
690,632292239,shocae (20/30),0,287,PG Michael Carter-Williams SG Jordan McRae SF Jimmy Butler PF Derrick Favors C Greg Monroe F Draymond Green G Derrick Rose UTIL LeBron James,,,
690,632292240,shocae (21/30),0,287,PG Michael Carter-Williams SG Jordan McRae SF Jimmy Butler PF Derrick Favors C Greg Monroe F Draymond Green G Derrick Rose UTIL LeBron James,,,
690,632292241,shocae (22/30),0,287,PG Michael Carter-Williams SG Jordan McRae SF Jimmy Butler PF Derrick Favors C Greg Monroe F Draymond Green G Derrick Rose UTIL LeBron James,,,
690,632292242,shocae (23/30),0,287,PG Michael Carter-Williams SG Jordan McRae SF Jimmy Butler PF Derrick Favors C Greg Monroe F Draymond Green G Derrick Rose UTIL LeBron James,,,
690,632292243,shocae (24/30),0,287,PG Michael Carter-Williams SG Jordan McRae SF Jimmy Butler PF Derrick Favors C Greg Monroe F Draymond Green G Derrick Rose UTIL LeBron James,,,
690,632292244,shocae (25/30),0,287,PG Michael Carter-Williams SG Jordan McRae SF Jimmy Butler PF Derrick Favors C Greg Monroe F Draymond Green G Derrick Rose UTIL LeBron James,,,
690,632292245,shocae (26/30),0,287,PG Michael Carter-Williams SG Jordan McRae SF Jimmy Butler PF Derrick Favors C Greg Monroe F Draymond Green G Derrick Rose UTIL LeBron James,,,
690,632292246,shocae (27/30),0,287,PG Michael Carter-Williams SG Jordan McRae SF Jimmy Butler PF Derrick Favors C Greg Monroe F Draymond Green G Derrick Rose UTIL LeBron James,,,
690,632292247,shocae (28/30),0,287,PG Michael Carter-Williams SG Jordan McRae SF Jimmy Butler PF Derrick Favors C Greg Monroe F Draymond Green G Derrick Rose UTIL LeBron James,,,
690,632292248,shocae (29/30),0,287,PG Michael Carter-Williams SG Jordan McRae SF Jimmy Butler PF Derrick Favors C Greg Monroe F Draymond Green G Derrick Rose UTIL LeBron James,,,
690,632292249,shocae (30/30),0,287,PG Michael Carter-Williams SG Jordan McRae SF Jimmy Butler PF Derrick Favors C Greg Monroe F Draymond Green G Derrick Rose UTIL LeBron James,,,
721,632679702,c_hollen79,0,286.75,PG Eric Bledsoe SG Nicolas Batum SF Jimmy Butler PF Marreese Speights C Rudy Gobert F Marvin Williams G Malcolm Brogdon UTIL Tristan Thompson,,,
722,632333783,BishopDanced,0,286.5,PG Malcolm Brogdon SG Brandon Jennings SF Kevin Durant PF Draymond Green C Rudy Gobert F Trevor Booker G Jodie Meeks UTIL Nikola Vucevic,,,
723,632770232,dereksams14,0,286.25,PG Giannis Antetokounmpo SG Brandon Jennings SF Jimmy Butler PF Frank Kaminsky C Marcin Gortat F Kevin Love G Michael Carter-Williams UTIL Kyle O'Quinn,,,
724,632583230,deuce888,0,285.75,PG Giannis Antetokounmpo SG Victor Oladipo SF Trevor Ariza PF Trevor Booker C Steven Adams F Danilo Gallinari G Dwyane Wade UTIL Nikola Vucevic,,,
724,632648356,Th122485,0,285.75,PG Malcolm Brogdon SG Klay Thompson SF Trevor Ariza PF Marvin Williams C Robin Lopez F Jimmy Butler G John Wall UTIL Joakim Noah,,,
726,632182831,RexGrossman (11/30),0,285.5,PG Austin Rivers SG Jordan McRae SF LeBron James PF Montrezl Harrell C Kevin Love F Jimmy Butler G Michael Carter-Williams UTIL Greg Monroe,,,
727,632429684,wall59 (1/10),0,285.25,PG Jrue Holiday SG Tyreke Evans SF Jimmy Butler PF Otto Porter C Brook Lopez F Frank Kaminsky G Eric Bledsoe UTIL Jabari Parker,,,
728,632194438,Jimbobwae42,0,285,PG Michael Carter-Williams SG Malcolm Brogdon SF Doug McDermott PF Jabari Parker C Serge Ibaka F Nicolas Batum G Jimmy Butler UTIL Jrue Holiday,,,
728,632222197,Salaguato (9/30),0,285,PG Jrue Holiday SG Jimmy Butler SF LeBron James PF Derrick Favors C Brook Lopez F Frank Kaminsky G Victor Oladipo UTIL Nikola Mirotic,,,
728,632240001,Salaguato (19/30),0,285,PG Jrue Holiday SG Jimmy Butler SF LeBron James PF Derrick Favors C Brook Lopez F Frank Kaminsky G Victor Oladipo UTIL Nikola Mirotic,,,
728,632240008,Salaguato (20/30),0,285,PG Jrue Holiday SG Jimmy Butler SF LeBron James PF Derrick Favors C Brook Lopez F Frank Kaminsky G Victor Oladipo UTIL Nikola Mirotic,,,
728,632473154,NILKNARF (6/30),0,285,PG Derrick Rose SG Jordan McRae SF Gordon Hayward PF Nikola Mirotic C Spencer Hawes F Frank Kaminsky G James Harden UTIL Jimmy Butler,,,
728,632694614,DSalsmanmo (22/30),0,285,PG Malcolm Brogdon SG Jordan McRae SF Michael Kidd-Gilchrist PF Kevin Love C Rudy Gobert F Montrezl Harrell G Jrue Holiday UTIL Jimmy Butler,,,
728,632702825,Salaguato (21/30),0,285,PG Jrue Holiday SG Jimmy Butler SF LeBron James PF Derrick Favors C Brook Lopez F Frank Kaminsky G Victor Oladipo UTIL Nikola Mirotic,,,
728,632712220,Salaguato (22/30),0,285,PG Jrue Holiday SG Jimmy Butler SF LeBron James PF Derrick Favors C Brook Lopez F Frank Kaminsky G Victor Oladipo UTIL Nikola Mirotic,,,
728,632712256,Salaguato (29/30),0,285,PG Jrue Holiday SG Jimmy Butler SF LeBron James PF Derrick Favors C Brook Lopez F Frank Kaminsky G Victor Oladipo UTIL Nikola Mirotic,,,
728,632712260,Salaguato (30/30),0,285,PG Jrue Holiday SG Jimmy Butler SF LeBron James PF Derrick Favors C Brook Lopez F Frank Kaminsky G Victor Oladipo UTIL Nikola Mirotic,,,
738,632580999,HurricaneRick (2/3),0,284.75,PG Malcolm Brogdon SG Brandon Jennings SF Doug McDermott PF Sam Dekker C Marcin Gortat F Gordon Hayward G Jimmy Butler UTIL LeBron James,,,
738,632669202,MarvinBarnesTime (2/2),0,284.75,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Anthony Davis F Michael Kidd-Gilchrist G Jimmy Butler UTIL Greg Monroe,,,
740,632716997,panamaraw (1/2),0,284.5,PG Eric Bledsoe SG Jimmy Butler SF LeBron James PF Serge Ibaka C Greg Monroe F Frank Kaminsky G Bojan Bogdanovic UTIL Marvin Williams,,,
740,632741801,aruffini26,0,284.5,PG Kemba Walker SG Justin Holiday SF LeBron James PF Markieff Morris C Nikola Vucevic F Aaron Gordon G Emmanuel Mudiay UTIL Klay Thompson,,,
742,632592900,bobbyj295,0,284.25,PG Shelvin Mack SG Rodney Hood SF Trevor Ariza PF Derrick Favors C Nikola Vucevic F LeBron James G Tyreke Evans UTIL Jimmy Butler,,,
742,632741464,zanelane (21/30),0,284.25,PG Giannis Antetokounmpo SG Jamal Crawford SF Michael Kidd-Gilchrist PF Frank Kaminsky C Brook Lopez F Montrezl Harrell G Kemba Walker UTIL Rudy Gobert,,,
744,632505342,left_unheard,0,284,PG Michael Carter-Williams SG Jimmy Butler SF Jabari Parker PF Derrick Favors C Montrezl Harrell F LeBron James G Raymond Felton UTIL Malcolm Brogdon,,,
745,632663886,Superstars92 (1/8),0,283.75,PG Michael Carter-Williams SG Jimmy Butler SF LeBron James PF Frank Kaminsky C Kyle O'Quinn F Carmelo Anthony G Stephen Curry UTIL Courtney Lee,,,
745,632664341,Superstars92 (2/8),0,283.75,PG Michael Carter-Williams SG Jimmy Butler SF LeBron James PF Frank Kaminsky C Kyle O'Quinn F Carmelo Anthony G Stephen Curry UTIL Courtney Lee,,,
745,632664522,Superstars92 (3/8),0,283.75,PG Michael Carter-Williams SG Jimmy Butler SF LeBron James PF Frank Kaminsky C Kyle O'Quinn F Carmelo Anthony G Stephen Curry UTIL Courtney Lee,,,
745,632672562,Superstars92 (4/8),0,283.75,PG Michael Carter-Williams SG Jimmy Butler SF LeBron James PF Frank Kaminsky C Kyle O'Quinn F Carmelo Anthony G Stephen Curry UTIL Courtney Lee,,,
745,632672609,Superstars92 (5/8),0,283.75,PG Michael Carter-Williams SG Jimmy Butler SF LeBron James PF Frank Kaminsky C Kyle O'Quinn F Carmelo Anthony G Stephen Curry UTIL Courtney Lee,,,
745,632672641,Superstars92 (6/8),0,283.75,PG Michael Carter-Williams SG Jimmy Butler SF LeBron James PF Frank Kaminsky C Kyle O'Quinn F Carmelo Anthony G Stephen Curry UTIL Courtney Lee,,,
745,632672673,Superstars92 (7/8),0,283.75,PG Michael Carter-Williams SG Jimmy Butler SF LeBron James PF Frank Kaminsky C Kyle O'Quinn F Carmelo Anthony G Stephen Curry UTIL Courtney Lee,,,
745,632672693,Superstars92 (8/8),0,283.75,PG Michael Carter-Williams SG Jimmy Butler SF LeBron James PF Frank Kaminsky C Kyle O'Quinn F Carmelo Anthony G Stephen Curry UTIL Courtney Lee,,,
753,632623353,sammydog32 (2/2),0,283.5,PG Michael Carter-Williams SG Jimmy Butler SF Gordon Hayward PF Otto Porter C DeAndre Jordan F Frank Kaminsky G Rodney Hood UTIL Jabari Parker,,,
753,632662787,realrebel313,0,283.5,PG Austin Rivers SG Eric Gordon SF Gordon Hayward PF Draymond Green C Rudy Gobert F Michael Kidd-Gilchrist G Shelvin Mack UTIL Klay Thompson,,,
755,632182822,RexGrossman (2/30),0,283.25,PG Emmanuel Mudiay SG Jordan McRae SF LeBron James PF Montrezl Harrell C Kevin Love F Jimmy Butler G Michael Carter-Williams UTIL Joakim Noah,,,
755,632473157,NILKNARF (9/30),0,283.25,PG Russell Westbrook SG Iman Shumpert SF LeBron James PF Frank Kaminsky C Spencer Hawes F Nikola Mirotic G Jimmy Butler UTIL Michael Carter-Williams,,,
755,632640800,fallfromgrace (4/30),0,283.25,PG Michael Carter-Williams SG Jimmy Butler SF Markieff Morris PF Frank Kaminsky C Brook Lopez F Carmelo Anthony G Derrick Rose UTIL Kevin Love,,,
755,632640806,fallfromgrace (10/30),0,283.25,PG Michael Carter-Williams SG Jimmy Butler SF Markieff Morris PF Frank Kaminsky C Brook Lopez F Carmelo Anthony G Derrick Rose UTIL Kevin Love,,,
755,632640812,fallfromgrace (16/30),0,283.25,PG Michael Carter-Williams SG Jimmy Butler SF Markieff Morris PF Frank Kaminsky C Brook Lopez F Carmelo Anthony G Derrick Rose UTIL Kevin Love,,,
755,632640818,fallfromgrace (22/30),0,283.25,PG Michael Carter-Williams SG Jimmy Butler SF Markieff Morris PF Frank Kaminsky C Brook Lopez F Carmelo Anthony G Derrick Rose UTIL Kevin Love,,,
755,632640843,fallfromgrace (28/30),0,283.25,PG Michael Carter-Williams SG Jimmy Butler SF Markieff Morris PF Frank Kaminsky C Brook Lopez F Carmelo Anthony G Derrick Rose UTIL Kevin Love,,,
762,632182842,RexGrossman (22/30),0,283,PG Austin Rivers SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Jimmy Butler G Michael Carter-Williams UTIL Nikola Vucevic,,,
762,632362837,fbs713,0,283,PG Derrick Rose SG Klay Thompson SF Nikola Mirotic PF Montrezl Harrell C Nikola Vucevic F Trevor Booker G Stephen Curry UTIL Draymond Green,,,
762,632530414,Nicholas.P,0,283,PG Michael Carter-Williams SG Jimmy Butler SF LeBron James PF Frank Kaminsky C Kevin Love F Doug McDermott G Jordan McRae UTIL Eric Bledsoe,,,
765,632264953,N1TRO (1/5),0,282.75,PG James Harden SG Jordan McRae SF Trevor Ariza PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G Malcolm Brogdon UTIL Nicolas Batum,,,
765,632264968,N1TRO (2/5),0,282.75,PG James Harden SG Jordan McRae SF Trevor Ariza PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G Malcolm Brogdon UTIL Nicolas Batum,,,
765,632272161,N1TRO (3/5),0,282.75,PG James Harden SG Jordan McRae SF Trevor Ariza PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G Malcolm Brogdon UTIL Nicolas Batum,,,
765,632272192,N1TRO (4/5),0,282.75,PG James Harden SG Jordan McRae SF Trevor Ariza PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G Malcolm Brogdon UTIL Nicolas Batum,,,
765,632291801,N1TRO (5/5),0,282.75,PG James Harden SG Jordan McRae SF Trevor Ariza PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G Malcolm Brogdon UTIL Nicolas Batum,,,
765,632505508,lazyboy1968,0,282.75,PG Emmanuel Mudiay SG Nicolas Batum SF Jimmy Butler PF Otto Porter C Brook Lopez F Montrezl Harrell G Victor Oladipo UTIL Wilson Chandler,,,
771,632503693,Tmoneyrocker,0,282.5,PG Jrue Holiday SG Malcolm Brogdon SF Michael Kidd-Gilchrist PF Montrezl Harrell C Greg Monroe F Draymond Green G Giannis Antetokounmpo UTIL Nikola Vucevic,,,
771,632630559,Dimmack (1/30),0,282.5,PG Jrue Holiday SG Malcolm Brogdon SF Michael Kidd-Gilchrist PF Montrezl Harrell C Greg Monroe F Draymond Green G Giannis Antetokounmpo UTIL Nikola Vucevic,,,
771,632630577,Dimmack (11/30),0,282.5,PG Jrue Holiday SG Malcolm Brogdon SF Michael Kidd-Gilchrist PF Montrezl Harrell C Greg Monroe F Draymond Green G Giannis Antetokounmpo UTIL Nikola Vucevic,,,
771,632630592,Dimmack (21/30),0,282.5,PG Jrue Holiday SG Malcolm Brogdon SF Michael Kidd-Gilchrist PF Montrezl Harrell C Greg Monroe F Draymond Green G Giannis Antetokounmpo UTIL Nikola Vucevic,,,
771,632640797,fallfromgrace (1/30),0,282.5,PG Iman Shumpert SG Jimmy Butler SF Carmelo Anthony PF Frank Kaminsky C Rudy Gobert F Nikola Mirotic G Derrick Rose UTIL Kevin Love,,,
771,632640803,fallfromgrace (7/30),0,282.5,PG Iman Shumpert SG Jimmy Butler SF Carmelo Anthony PF Frank Kaminsky C Rudy Gobert F Nikola Mirotic G Derrick Rose UTIL Kevin Love,,,
771,632640809,fallfromgrace (13/30),0,282.5,PG Iman Shumpert SG Jimmy Butler SF Carmelo Anthony PF Frank Kaminsky C Rudy Gobert F Nikola Mirotic G Derrick Rose UTIL Kevin Love,,,
771,632640815,fallfromgrace (19/30),0,282.5,PG Iman Shumpert SG Jimmy Butler SF Carmelo Anthony PF Frank Kaminsky C Rudy Gobert F Nikola Mirotic G Derrick Rose UTIL Kevin Love,,,
771,632640821,fallfromgrace (25/30),0,282.5,PG Iman Shumpert SG Jimmy Butler SF Carmelo Anthony PF Frank Kaminsky C Rudy Gobert F Nikola Mirotic G Derrick Rose UTIL Kevin Love,,,
771,632741445,zanelane (2/30),0,282.5,PG Jrue Holiday SG Malcolm Brogdon SF Michael Kidd-Gilchrist PF Montrezl Harrell C Greg Monroe F Draymond Green G Giannis Antetokounmpo UTIL Nikola Vucevic,,,
771,632772652,oboeman202 (4/5),0,282.5,PG Michael Carter-Williams SG Jimmy Butler SF Trevor Ariza PF Kevin Love C Enes Kanter F Nikola Mirotic G Jrue Holiday UTIL Derrick Rose,,,
782,632726112,Confinding,0,282.25,PG Russell Westbrook SG Victor Oladipo SF Jimmy Butler PF Derrick Favors C Montrezl Harrell F Tyreke Evans G Michael Carter-Williams UTIL Will Barton,,,
783,632429690,wall59 (7/10),0,281.75,PG Kemba Walker SG Gary Harris SF Lance Thomas PF Draymond Green C Joakim Noah F Markieff Morris G Russell Westbrook UTIL Emmanuel Mudiay,,,
783,632668177,murphystein,0,281.75,PG James Harden SG Malcolm Brogdon SF Trevor Ariza PF Montrezl Harrell C Rudy Gobert F Bojan Bogdanovic G Elfrid Payton UTIL Jodie Meeks,,,
785,632145545,jrb96c,0,281.5,PG Michael Carter-Williams SG Jordan McRae SF Doug McDermott PF Frank Kaminsky C Marcin Gortat F LeBron James G John Wall UTIL Jimmy Butler,,,
785,632272309,Jawn24 (3/3),0,281.5,PG Michael Carter-Williams SG Tyreke Evans SF LeBron James PF Serge Ibaka C Rudy Gobert F Trevor Ariza G Klay Thompson UTIL Steven Adams,,,
785,632287470,ericmoneypenny,0,281.5,PG Michael Carter-Williams SG Jordan McRae SF Jimmy Butler PF Kevin Love C Nikola Vucevic F Doug McDermott G Malcolm Brogdon UTIL LeBron James,,,
785,632358671,DeeMac74 (2/2),0,281.5,PG Derrick Rose SG Jimmy Butler SF Jabari Parker PF Aaron Gordon C Kevin Love F Rondae Hollis-Jefferson G Joe Ingles UTIL Brook Lopez,,,
785,632544640,ericht09 (1/8),0,281.5,PG Michael Carter-Williams SG Jordan McRae SF Michael Kidd-Gilchrist PF Frank Kaminsky C Zaza Pachulia F Jimmy Butler G John Wall UTIL James Harden,,,
785,632544687,ericht09 (2/8),0,281.5,PG Michael Carter-Williams SG Jordan McRae SF Michael Kidd-Gilchrist PF Frank Kaminsky C Zaza Pachulia F Jimmy Butler G John Wall UTIL James Harden,,,
785,632544814,ericht09 (3/8),0,281.5,PG Michael Carter-Williams SG Jordan McRae SF Michael Kidd-Gilchrist PF Frank Kaminsky C Zaza Pachulia F Jimmy Butler G John Wall UTIL James Harden,,,
785,632553900,ericht09 (4/8),0,281.5,PG Michael Carter-Williams SG Jordan McRae SF Michael Kidd-Gilchrist PF Frank Kaminsky C Zaza Pachulia F Jimmy Butler G John Wall UTIL James Harden,,,
785,632553920,ericht09 (5/8),0,281.5,PG Michael Carter-Williams SG Jordan McRae SF Michael Kidd-Gilchrist PF Frank Kaminsky C Zaza Pachulia F Jimmy Butler G John Wall UTIL James Harden,,,
785,632553942,ericht09 (6/8),0,281.5,PG Michael Carter-Williams SG Jordan McRae SF Michael Kidd-Gilchrist PF Frank Kaminsky C Zaza Pachulia F Jimmy Butler G John Wall UTIL James Harden,,,
785,632553961,ericht09 (7/8),0,281.5,PG Michael Carter-Williams SG Jordan McRae SF Michael Kidd-Gilchrist PF Frank Kaminsky C Zaza Pachulia F Jimmy Butler G John Wall UTIL James Harden,,,
785,632553979,ericht09 (8/8),0,281.5,PG Michael Carter-Williams SG Jordan McRae SF Michael Kidd-Gilchrist PF Frank Kaminsky C Zaza Pachulia F Jimmy Butler G John Wall UTIL James Harden,,,
785,632646931,pipolechap (1/30),0,281.5,PG Michael Carter-Williams SG James Harden SF Jimmy Butler PF Frank Kaminsky C Kevin Love F Jeremy Lamb G Jordan McRae UTIL Malcolm Brogdon,,,
785,632646942,pipolechap (3/30),0,281.5,PG Michael Carter-Williams SG James Harden SF Jimmy Butler PF Frank Kaminsky C Kevin Love F Jeremy Lamb G Jordan McRae UTIL Malcolm Brogdon,,,
785,632646965,pipolechap (5/30),0,281.5,PG Michael Carter-Williams SG James Harden SF Jimmy Butler PF Frank Kaminsky C Kevin Love F Jeremy Lamb G Jordan McRae UTIL Malcolm Brogdon,,,
785,632646977,pipolechap (7/30),0,281.5,PG Michael Carter-Williams SG James Harden SF Jimmy Butler PF Frank Kaminsky C Kevin Love F Jeremy Lamb G Jordan McRae UTIL Malcolm Brogdon,,,
785,632646996,pipolechap (9/30),0,281.5,PG Michael Carter-Williams SG James Harden SF Jimmy Butler PF Frank Kaminsky C Kevin Love F Jeremy Lamb G Jordan McRae UTIL Malcolm Brogdon,,,
785,632647004,pipolechap (11/30),0,281.5,PG Michael Carter-Williams SG James Harden SF Jimmy Butler PF Frank Kaminsky C Kevin Love F Jeremy Lamb G Jordan McRae UTIL Malcolm Brogdon,,,
785,632647016,pipolechap (13/30),0,281.5,PG Michael Carter-Williams SG James Harden SF Jimmy Butler PF Frank Kaminsky C Kevin Love F Jeremy Lamb G Jordan McRae UTIL Malcolm Brogdon,,,
785,632647025,pipolechap (15/30),0,281.5,PG Michael Carter-Williams SG James Harden SF Jimmy Butler PF Frank Kaminsky C Kevin Love F Jeremy Lamb G Jordan McRae UTIL Malcolm Brogdon,,,
785,632647045,pipolechap (17/30),0,281.5,PG Michael Carter-Williams SG James Harden SF Jimmy Butler PF Frank Kaminsky C Kevin Love F Jeremy Lamb G Jordan McRae UTIL Malcolm Brogdon,,,
785,632655324,pipolechap (19/30),0,281.5,PG Michael Carter-Williams SG James Harden SF Jimmy Butler PF Frank Kaminsky C Kevin Love F Jeremy Lamb G Jordan McRae UTIL Malcolm Brogdon,,,
785,632655436,pipolechap (21/30),0,281.5,PG Michael Carter-Williams SG James Harden SF Jimmy Butler PF Frank Kaminsky C Kevin Love F Jeremy Lamb G Jordan McRae UTIL Malcolm Brogdon,,,
785,632655457,pipolechap (23/30),0,281.5,PG Michael Carter-Williams SG James Harden SF Jimmy Butler PF Frank Kaminsky C Kevin Love F Jeremy Lamb G Jordan McRae UTIL Malcolm Brogdon,,,
785,632655475,pipolechap (25/30),0,281.5,PG Michael Carter-Williams SG James Harden SF Jimmy Butler PF Frank Kaminsky C Kevin Love F Jeremy Lamb G Jordan McRae UTIL Malcolm Brogdon,,,
785,632655503,pipolechap (27/30),0,281.5,PG Michael Carter-Williams SG James Harden SF Jimmy Butler PF Frank Kaminsky C Kevin Love F Jeremy Lamb G Jordan McRae UTIL Malcolm Brogdon,,,
785,632655554,pipolechap (29/30),0,281.5,PG Michael Carter-Williams SG James Harden SF Jimmy Butler PF Frank Kaminsky C Kevin Love F Jeremy Lamb G Jordan McRae UTIL Malcolm Brogdon,,,
812,632653780,annabanana84 (1/30),0,281.25,PG John Wall SG Jordan McRae SF Trevor Ariza PF Frank Kaminsky C Spencer Hawes F LeBron James G Jimmy Butler UTIL Malcolm Brogdon,,,
812,632653781,annabanana84 (2/30),0,281.25,PG John Wall SG Jordan McRae SF Trevor Ariza PF Frank Kaminsky C Spencer Hawes F LeBron James G Jimmy Butler UTIL Malcolm Brogdon,,,
